Id,Quantity,SalesAmount,InvoiceId,ProductId
1150,9,449.55,586,17
1151,6,59.7,586,4
1152,3,8.85,587,16
1153,7,20.65,588,16
1154,9,26.55,589,16
1155,2,4.98,589,15
1156,8,119.6,590,3
1157,5,49.75,590,4
1158,7,349.65,590,17
1159,9,134.55,591,18
1160,1,29.95,591,22
1161,2,59.9,592,22
1162,9,116.55,592,19
1163,1,2.49,593,15
1164,2,59.9,594,22
1165,8,103.6,594,13
1166,1,2.95,595,16
1167,5,64.75,595,19
1168,3,149.85,595,17
1169,1,19.95,596,6
1170,7,20.65,596,16
1171,3,38.85,596,2
1172,8,199.6,597,21
1173,7,104.65,598,1
1174,4,59.8,598,1
1175,9,224.55,598,21
1176,8,119.6,599,18
1177,9,26.55,599,16
1178,1,19.95,600,6
1179,3,8.85,600,16
1180,8,159.6,601,6
1181,4,11.8,601,16
1182,1,49.95,602,17
1183,9,179.55,602,6
1184,2,59.9,602,22
1185,9,269.55,603,22
1186,8,103.6,603,2
1187,5,99.75,604,24
1188,3,29.85,604,4
1189,2,29.9,604,3
1190,4,99.8,605,21
1191,2,5.9,606,16
1192,3,74.85,607,21
1193,6,17.7,608,16
1194,4,11.8,608,16
1195,6,89.7,608,18
1196,6,77.7,609,19
1197,1,12.95,609,19
1198,2,25.9,609,19
1199,9,134.55,610,1
1200,7,139.65,610,6
1201,5,14.75,611,16
1202,7,90.65,611,19
1203,3,59.85,611,6
1204,8,199.6,612,21
1205,7,209.65,613,22
1206,2,29.9,613,18
1207,1,14.95,614,1
1208,6,77.7,614,13
1209,9,269.55,615,22
1210,2,59.9,615,22
1211,3,59.85,615,6
1212,1,12.95,616,13
1213,6,179.7,617,22
1214,2,25.9,618,2
1215,1,14.95,618,1
1216,3,44.85,618,1
1217,7,90.65,619,13
1218,6,17.7,619,16
1219,5,64.75,619,2
1220,7,174.65,620,21
1221,5,74.75,621,1
1222,9,116.55,621,13
1223,2,29.9,621,3
1224,7,349.65,622,17
1225,9,134.55,622,1
1226,5,124.75,623,21
1227,6,299.7,623,17
1228,5,139.75,623,27
1229,6,77.7,624,13
1230,4,11.8,624,16
1231,4,199.8,624,17
1232,7,20.65,625,16
1233,9,134.55,625,3
1234,4,59.8,626,1
1235,2,59.9,627,22
1236,9,269.55,628,22
1237,2,5.9,628,16
1238,5,99.75,629,6
1239,6,149.7,629,21
1240,2,25.9,629,13
1241,1,19.95,630,24
1242,7,139.65,631,6
1243,3,149.85,631,17
1244,2,39.9,632,6
1245,3,149.85,633,17
1246,6,89.7,633,3
1247,8,23.6,633,16
1248,8,399.6,634,17
1249,7,139.65,634,6
1250,9,251.55,634,27
1251,5,124.75,635,26
1252,9,179.55,635,6
1253,3,7.47,636,15
1254,9,26.55,636,16
1255,7,195.65,636,27
1256,8,119.6,637,1
1257,2,25.9,637,13
1258,5,64.75,637,2
1259,7,174.65,638,21
1260,8,239.6,638,22
1261,6,119.7,638,6
1262,7,139.65,639,6
1263,2,29.9,640,18
1264,6,77.7,640,2
1265,5,99.75,640,6
1266,8,199.6,641,26
1267,1,2.49,642,15
1268,9,26.55,642,16
1269,3,149.85,643,17
1270,2,29.9,643,1
1271,5,74.75,643,18
1272,7,17.43,644,15
1273,7,139.65,644,6
1274,4,51.8,644,19
1275,8,103.6,645,13
1276,3,59.85,646,6
1277,9,179.55,646,6
1278,9,251.55,647,27
1279,7,139.65,647,6
1280,5,249.75,647,17
1281,4,199.8,648,17
1282,6,14.94,648,15
1283,2,49.9,648,26
1284,1,24.95,649,26
1285,8,23.6,649,16
1286,9,134.55,649,1
1287,2,59.9,650,22
1288,7,139.65,650,24
1289,6,77.7,650,13
1290,4,11.8,651,16
1291,5,64.75,651,2
1292,5,14.75,651,16
1293,4,99.8,652,21
1294,3,38.85,652,2
1295,6,299.7,653,17
1296,6,89.7,654,18
1297,1,14.95,655,18
1298,6,167.7,655,27
1299,1,49.95,655,17
1300,5,64.75,656,2
1301,8,399.6,656,17
1302,4,9.96,657,15
1303,3,89.85,658,22
1304,9,116.55,658,13
1305,2,19.9,658,12
1306,9,251.55,659,27
1307,6,167.7,659,27
1308,6,89.7,660,1
1309,9,179.55,661,24
1310,6,89.7,661,3
1311,4,99.8,661,26
1312,1,24.95,662,21
1313,5,149.75,662,22
1314,8,159.6,662,6
1315,4,59.8,663,1
1316,3,149.85,663,17
1317,6,14.94,664,15
1318,7,139.65,665,6
1319,6,59.7,665,4
1320,3,8.85,665,16
1321,8,199.6,666,26
1322,8,119.6,666,3
1323,3,59.85,666,6
1324,6,89.7,667,3
1325,7,90.65,667,2
1326,8,19.92,668,15
1327,8,159.6,668,6
1328,8,79.6,668,4
1329,1,2.49,669,15
1330,9,116.55,670,2
1331,8,103.6,670,13
1332,6,77.7,670,2
1333,5,64.75,671,19
1334,1,9.95,671,4
1335,7,69.65,672,12
1336,6,17.7,672,16
1337,7,104.65,672,1
1338,2,49.9,673,21
1339,7,90.65,673,19
1340,8,399.6,673,17
1341,6,149.7,674,26
1342,7,139.65,675,6
1343,4,11.8,675,16
1344,3,149.85,675,17
1345,4,99.8,676,21
1346,5,64.75,677,13
1347,5,49.75,678,12
1348,8,239.6,679,22
1349,9,224.55,680,26
1350,8,119.6,680,18
1351,9,116.55,680,13
1352,8,119.6,681,18
1353,2,5.9,682,16
1354,5,149.75,682,22
1355,3,149.85,683,17
1356,9,22.41,683,15
1357,6,299.7,683,17
1358,9,224.55,684,26
1359,5,14.75,684,16
1360,7,20.65,685,16
1361,7,209.65,685,22
1362,8,23.6,686,16
1363,5,14.75,686,16
1364,3,38.85,687,2
1365,1,19.95,687,6
1366,5,14.75,687,16
1367,6,119.7,688,6
1368,4,119.8,689,22
1369,1,14.95,690,3
1370,1,29.95,690,22
1371,8,23.6,690,16
1372,5,99.75,691,6
1373,1,14.95,691,18
1374,9,89.55,692,4
1375,2,99.9,692,17
1376,5,124.75,692,26
1377,1,14.95,693,1
1378,8,199.6,693,21
1379,2,25.9,693,19
1380,3,149.85,694,17
1381,5,99.75,694,6
1382,1,14.95,695,1
1383,1,19.95,696,24
1384,2,49.9,697,26
1385,6,119.7,697,6
1386,5,14.75,698,16
1387,1,19.95,699,24
1388,1,49.95,700,17
1389,1,19.95,700,6
1390,8,23.6,701,16
1391,4,51.8,702,13
1392,3,149.85,702,17
1393,1,12.95,703,13
1394,5,74.75,703,18
1395,2,55.9,703,27
1396,5,124.75,704,26
1397,1,2.95,704,16
1398,7,174.65,705,26
1399,2,39.9,706,6
1400,3,44.85,706,1
1401,7,52.5,707,11
1402,7,139.65,707,24
1403,7,104.65,707,1
1404,1,12.95,708,19
1405,9,26.55,709,16
1406,3,44.85,709,18
1407,2,25.9,710,13
1408,1,2.95,710,16
1409,7,20.65,710,16
1410,8,19.92,711,15
1411,1,12.95,712,19
1412,4,119.8,712,22
1413,9,179.55,712,6
1414,5,249.75,713,17
1415,6,77.7,713,2
1416,3,38.85,714,13
1417,9,224.55,715,21
1418,9,224.55,715,21
1419,9,116.55,716,13
1420,8,399.6,717,17
1421,7,90.65,717,2
1422,9,89.55,718,4
1423,6,59.7,718,4
1424,7,90.65,719,13
1425,5,74.75,720,3
1426,4,39.8,721,4
1427,9,26.55,721,16
1428,9,116.55,722,13
1429,3,38.85,722,2
1430,2,55.9,722,27
1431,7,349.65,723,17
1432,9,22.41,724,15
1433,3,44.85,724,3
1434,9,449.55,724,17
1435,6,17.7,725,16
1436,4,51.8,725,19
1437,3,74.85,726,21
1438,6,89.7,726,1
1439,2,29.9,727,3
1440,2,39.9,727,6
1441,8,159.6,728,24
1442,7,139.65,728,6
1443,8,60,728,11
1444,5,74.75,729,18
1445,2,99.9,729,17
1446,3,38.85,730,2
1447,8,223.6,730,27
1448,7,209.65,731,22
1449,1,14.95,732,18
1450,3,38.85,732,13
1451,3,59.85,732,6
1452,5,149.75,733,22
1453,8,119.6,734,3
1454,6,149.7,734,26
1455,8,199.6,735,26
1456,1,2.95,735,16
1457,6,119.7,736,6
1458,9,134.55,736,18
1459,7,17.43,736,15
1460,7,90.65,737,19
1461,3,149.85,738,17
1462,6,149.7,738,26
1463,6,59.7,739,12
1464,6,77.7,739,13
1465,4,119.8,740,22
1466,3,83.85,741,27
1467,3,8.85,741,16
1468,2,39.9,741,6
1469,6,77.7,742,19
1470,3,59.85,742,6
1471,9,179.55,742,6
1472,5,64.75,743,2
1473,9,179.55,743,6
1474,8,159.6,744,24
1475,2,59.9,744,22
1476,6,17.7,745,16
1477,1,49.95,745,17
1478,4,51.8,746,19
1479,7,104.65,747,3
1480,7,195.65,747,27
1481,8,119.6,747,3
1482,1,2.95,748,16
1483,5,14.75,748,16
1484,5,74.75,749,1
1485,9,134.55,750,1
1486,8,23.6,750,16
1487,2,5.9,751,16
1488,7,104.65,751,3
1489,4,199.8,752,17
1490,5,99.75,752,6
1491,2,29.9,752,1
1492,3,89.85,753,22
1493,5,74.75,753,1
1494,3,59.85,753,6
1495,5,99.75,754,6
1496,9,116.55,754,19
1497,4,51.8,755,13
1498,5,139.75,755,27
1499,4,119.8,756,22
1500,6,59.7,756,4
1501,2,99.9,756,17
1502,7,174.65,757,26
1503,5,37.5,757,11
1504,5,99.75,758,6
1505,7,139.65,759,6
1506,8,119.6,760,1
1507,2,25.9,760,13
1508,8,159.6,761,6
1509,8,399.6,762,17
1510,8,103.6,762,2
1511,7,139.65,763,6
1512,6,299.7,764,17
1513,1,2.95,764,16
1514,9,134.55,765,1
1515,3,74.85,765,21
1516,3,149.85,765,17
1517,9,251.55,766,27
1518,8,23.6,767,16
1519,2,5.9,767,16
1520,3,89.85,768,22
1521,8,19.92,768,15
1522,2,39.9,769,24
1523,9,116.55,769,19
1524,7,174.65,769,21
1525,3,8.85,770,16
1526,8,159.6,770,6
1527,2,59.9,771,22
1528,6,119.7,771,6
1529,1,24.95,772,21
1530,6,17.7,772,16
1531,1,29.95,773,22
1532,6,179.7,774,22
1533,1,24.95,775,26
1534,6,17.7,775,16
1535,3,149.85,775,17
1536,5,49.75,776,4
1537,3,8.85,776,16
1538,5,14.75,776,16
1539,8,159.6,777,24
1540,8,103.6,777,13
1541,1,12.95,778,13
1542,2,59.9,778,22
1543,6,299.7,778,17
1544,5,99.75,779,6
1545,2,29.9,779,18
1546,6,167.7,780,27
1547,6,89.7,780,18
1548,5,14.75,781,16
1549,2,19.9,782,4
1550,8,239.6,782,22
1551,3,59.85,783,24
1552,2,39.9,783,6
1553,6,167.7,784,27
1554,7,174.65,784,21
1555,7,139.65,785,6
1556,5,99.75,786,24
1557,6,89.7,786,18
1558,8,119.6,786,1
1559,9,116.55,787,13
1560,9,269.55,788,22
1561,9,269.55,789,22
1562,8,223.6,789,27
1563,8,79.6,789,4
1564,1,29.95,790,22
1565,4,11.8,791,16
1566,3,44.85,791,18
1567,3,89.85,792,22
1568,1,2.95,792,16
1569,1,2.95,793,16
1570,4,59.8,793,1
1571,8,159.6,794,6
1572,9,89.55,794,12
1573,3,44.85,794,18
1574,9,89.55,795,4
1575,7,209.65,795,22
1576,1,2.95,795,16
1577,4,119.8,796,22
1578,9,26.55,796,16
1579,8,60,797,11
1580,5,99.75,797,6
1581,3,7.47,798,15
1582,5,64.75,799,13
1583,3,38.85,799,19
1584,6,149.7,800,21
1585,3,59.85,800,24
1586,9,116.55,800,2
1587,3,83.85,801,27
1588,4,11.8,801,16
1589,9,224.55,802,21
1590,2,39.9,802,24
1591,2,99.9,802,17
1592,6,119.7,803,24
1593,3,89.85,803,22
1594,1,9.95,803,4
1595,8,239.6,804,22
1596,4,51.8,804,2
1597,9,134.55,804,3
1598,2,39.9,805,6
1599,5,99.75,806,6
1600,6,14.94,806,15
1601,3,149.85,807,17
1602,5,74.75,807,18
1603,2,99.9,808,17
1604,3,38.85,808,13
1605,2,99.9,808,17
1606,9,22.41,809,15
1607,9,269.55,810,22
1608,2,39.9,810,6
1609,3,44.85,810,1
1610,7,209.65,811,22
1611,8,199.6,811,21
1612,1,49.95,812,17
1613,8,23.6,812,16
1614,8,159.6,813,6
1615,6,59.7,813,12
1616,3,59.85,813,6
1617,7,139.65,814,6
1618,8,199.6,815,21
1619,3,74.85,815,21
1620,7,139.65,815,24
1621,5,14.75,816,16
1622,4,11.8,817,16
1623,4,99.8,817,21
1624,4,79.8,817,6
1625,9,224.55,818,21
1626,7,349.65,818,17
1627,2,49.9,818,21
1628,4,79.8,819,6
1629,8,399.6,819,17
1630,1,24.95,820,21
1631,1,12.95,820,13
1632,6,89.7,820,1
1633,2,25.9,821,19
1634,4,11.8,821,16
1635,2,59.9,821,22
1636,6,119.7,822,6
1637,1,27.95,822,27
1638,7,20.65,823,16
1639,9,134.55,823,3
1640,1,7.5,824,11
1641,5,64.75,824,13
1642,1,19.95,824,24
1643,2,99.9,825,17
1644,8,239.6,825,22
1645,1,49.95,825,17
1646,4,199.8,826,17
1647,8,199.6,826,26
1648,2,29.9,827,18
1649,9,269.55,828,22
1650,1,12.95,828,13
1651,8,199.6,828,26
1652,5,99.75,829,6
1653,7,20.65,829,16
1654,8,119.6,830,18
1655,9,224.55,830,26
1656,5,149.75,831,22
1657,1,12.95,831,2
1658,1,14.95,831,1
1659,6,179.7,832,22
1660,6,59.7,832,4
1661,6,299.7,832,17
1662,3,89.85,833,22
1663,3,149.85,833,17
1664,3,89.85,833,22
1665,8,159.6,834,6
1666,4,51.8,835,13
1667,7,90.65,835,2
1668,2,19.9,836,4
1669,6,59.7,837,4
1670,1,2.95,838,16
1671,4,79.8,839,6
1672,3,59.85,839,6
1673,9,269.55,840,22
1674,6,179.7,840,22
1675,6,299.7,841,17
1676,1,24.95,841,26
1677,8,239.6,841,22
1678,2,55.9,842,27
1679,8,159.6,842,6
1680,5,74.75,842,18
1681,4,59.8,843,18
1682,4,99.8,843,26
1683,4,99.8,843,21
1684,5,14.75,844,16
1685,8,399.6,845,17
1686,2,5.9,845,16
1687,2,29.9,846,18
1688,8,199.6,847,26
1689,9,134.55,847,18
1690,6,119.7,847,24
1691,2,39.9,848,6
1692,5,139.75,849,27
1693,7,20.65,850,16
1694,5,64.75,851,13
1695,9,89.55,851,4
1696,3,149.85,852,17
1697,4,79.8,852,6
1698,8,399.6,852,17
1699,8,199.6,853,26
1700,2,15,853,11
1701,9,224.55,853,21
1702,4,119.8,854,22
1703,5,139.75,854,27
1704,6,119.7,854,6
1705,6,119.7,855,6
1706,1,29.95,855,22
1707,9,26.55,855,16
1708,2,25.9,856,13
1709,5,74.75,856,1
1710,8,119.6,857,3
1711,3,8.85,857,16
1712,1,2.95,857,16
1713,1,2.95,858,16
1714,8,159.6,858,6
1715,8,119.6,859,1
1716,6,179.7,859,22
1717,2,39.9,860,6
1718,5,124.75,860,21
1719,4,59.8,861,18
1720,1,19.95,862,6
1721,8,79.6,863,4
1722,1,12.95,863,13
1723,4,59.8,864,1
1724,8,103.6,864,19
1725,4,11.8,864,16
1726,4,119.8,865,22
1727,7,104.65,866,1
1728,8,103.6,866,19
1729,2,29.9,867,3
1730,7,174.65,868,26
1731,1,12.95,869,19
1732,6,59.7,869,4
1733,1,14.95,869,18
1734,7,104.65,870,18
1735,7,349.65,871,17
1736,7,349.65,871,17
1737,2,29.9,872,18
1738,4,51.8,873,2
1739,3,44.85,873,18
1740,5,139.75,874,27
1741,3,149.85,874,17
1742,2,29.9,874,1
1743,4,119.8,875,22
1744,5,74.75,876,3
1745,2,99.9,876,17
1746,2,99.9,877,17
1747,9,26.55,877,16
1748,2,29.9,877,1
1749,8,199.6,878,21
1750,1,12.95,878,2
1751,6,17.7,879,16
1752,5,249.75,879,17
1753,9,134.55,879,18
1754,4,111.8,880,27
1755,8,199.6,881,21
1756,1,19.95,882,6
1757,7,20.65,883,16
1758,2,39.9,883,24
1759,4,51.8,884,2
1760,5,14.75,884,16
1761,9,449.55,885,17
1762,4,99.8,885,26
1763,5,99.75,886,6
1764,3,38.85,886,13
1765,2,25.9,887,13
1766,4,51.8,887,2
1767,9,134.55,888,3
1768,5,64.75,888,2
1769,7,139.65,889,6
1770,2,5.9,890,16
1771,4,11.8,890,16
1772,9,134.55,891,18
1773,1,9.95,891,4
1774,6,299.7,891,17
1775,4,99.8,892,26
1776,4,11.8,893,16
1777,3,89.85,893,22
1778,2,25.9,894,13
1779,1,2.95,894,16
1780,8,23.6,895,16
1781,2,29.9,895,18
1782,9,116.55,896,13
1783,3,29.85,897,12
1784,7,209.65,897,22
1785,2,29.9,897,1
1786,8,23.6,898,16
1787,8,119.6,898,1
1788,1,29.95,898,22
1789,2,25.9,899,2
1790,9,134.55,900,3
1791,7,90.65,900,13
1792,8,23.6,901,16
1793,3,89.85,902,22
1794,2,49.9,902,21
1795,1,49.95,903,17
1796,4,79.8,903,24
1797,9,179.55,903,6
1798,4,11.8,904,16
1799,1,19.95,905,6
1800,8,239.6,906,22
1801,7,139.65,906,6
1802,4,111.8,906,27
1803,1,19.95,907,6
1804,5,49.75,907,12
1805,2,5.9,908,16
1806,7,104.65,908,1
1807,6,119.7,909,6
1808,3,38.85,909,2
1809,8,119.6,910,3
1810,8,199.6,910,26
1811,6,179.7,911,22
1812,5,74.75,912,3
1813,5,99.75,912,24
1814,7,90.65,913,13
1815,2,49.9,914,26
1816,1,19.95,914,6
1817,6,119.7,915,6
1818,4,39.8,915,4
1819,1,29.95,916,22
1820,4,51.8,916,2
1821,2,99.9,916,17
1822,3,8.85,917,16
1823,4,51.8,917,2
1824,9,179.55,918,6
1825,5,64.75,918,19
1826,3,44.85,919,3
1827,2,55.9,919,27
1828,9,26.55,919,16
1829,4,79.8,920,6
1830,6,299.7,921,17
1831,8,399.6,921,17
1832,9,224.55,921,21
1833,5,124.75,922,26
1834,8,239.6,923,22
1835,4,99.8,924,26
1836,2,39.9,925,6
1837,9,179.55,926,6
1838,9,251.55,927,27
1839,4,51.8,927,13
1840,7,90.65,928,13
1841,4,11.8,929,16
1842,7,349.65,929,17
1843,3,38.85,930,13
1844,5,14.75,930,16
1845,1,12.95,930,13
1846,7,90.65,931,19
1847,4,111.8,932,27
1848,6,119.7,932,24
1849,7,104.65,932,18
1850,5,124.75,933,21
1851,9,89.55,933,12
1852,2,4.98,933,15
1853,3,8.85,934,16
1854,5,49.75,934,4
1855,9,179.55,934,6
1856,1,19.95,935,6
1857,2,5.9,935,16
1858,4,99.8,936,21
1859,2,29.9,937,18
1860,2,39.9,937,6
1861,6,299.7,937,17
1862,3,38.85,938,2
1863,9,116.55,938,13
1864,8,199.6,939,21
1865,2,19.9,940,4
1866,8,159.6,941,6
1867,4,59.8,942,18
1868,2,49.9,942,26
1869,6,149.7,943,26
1870,1,27.95,943,27
1871,3,89.85,943,22
1872,7,139.65,944,6
1873,6,119.7,944,6
1874,4,9.96,945,15
1875,4,199.8,945,17
1876,2,55.9,945,27
1877,2,29.9,946,18
1878,8,23.6,947,16
1879,5,64.75,947,2
1880,9,134.55,948,3
1881,4,59.8,948,18
1882,8,79.6,949,4
1883,2,25.9,950,13
1884,2,29.9,950,1
1885,8,159.6,950,6
1886,8,119.6,951,1
1887,8,223.6,952,27
1888,9,449.55,952,17
1889,6,17.7,952,16
1890,4,79.8,953,24
1891,2,25.9,954,2
1892,2,29.9,954,18
1893,3,44.85,954,1
1894,7,139.65,955,6
1895,9,26.55,955,16
1896,9,224.55,956,26
1897,8,159.6,956,6
1898,8,103.6,956,2
1899,5,149.75,957,22
1900,3,59.85,957,6
1901,3,83.85,957,27
1902,7,104.65,958,18
1903,4,79.8,958,24
1904,3,44.85,958,18
1905,9,179.55,959,6
1906,6,77.7,959,13
1907,4,59.8,959,1
1908,8,119.6,960,1
1909,8,119.6,961,1
1910,6,89.7,962,3
1911,5,12.45,962,15
1912,1,19.95,963,24
1913,7,349.65,963,17
1914,8,79.6,963,12
1915,5,64.75,964,13
1916,3,44.85,964,1
1917,2,25.9,965,19
1918,8,79.6,966,4
1919,9,224.55,966,21
1920,9,134.55,966,18
1921,6,167.7,967,27
1922,3,38.85,967,19
1923,9,116.55,968,2
1924,6,77.7,969,19
1925,5,99.75,969,6
1926,6,299.7,969,17
1927,4,51.8,970,19
1928,7,174.65,970,26
1929,2,5.9,970,16
1930,6,89.7,971,1
1931,9,116.55,971,2
1932,7,209.65,972,22
1933,4,79.8,973,6
1934,4,79.8,973,6
1935,9,89.55,974,4
1936,4,39.8,975,4
1937,7,104.65,975,1
1938,8,79.6,976,4
1939,2,29.9,976,1
1940,5,14.75,977,16
1941,1,14.95,977,18
1942,3,59.85,978,6
1943,2,39.9,978,24
1944,6,17.7,979,16
1945,6,89.7,980,3
1946,8,239.6,981,22
1947,7,69.65,981,12
1948,3,59.85,981,6
1949,2,29.9,982,18
1950,3,59.85,983,6
1951,2,39.9,984,6
1952,5,124.75,984,26
1953,9,116.55,984,2
1954,4,99.8,985,26
1955,7,174.65,985,26
1956,7,90.65,986,13
1957,9,134.55,987,18
1958,8,399.6,988,17
1959,5,74.75,989,1
1960,9,116.55,990,13
1961,4,59.8,991,1
1962,9,224.55,991,21
1963,5,99.75,991,6
1964,1,19.95,992,6
1965,3,38.85,993,2
1966,1,14.95,994,3
1967,7,104.65,995,1
1968,9,179.55,996,6
1969,5,149.75,997,22
1970,5,14.75,997,16
1971,5,64.75,997,2
1972,3,38.85,998,19
1973,1,2.95,999,16
1974,7,104.65,1000,3
1975,1,12.95,1001,13
1976,5,14.75,1001,16
1977,4,11.8,1001,16
1978,7,90.65,1002,13
1979,2,5.9,1002,16
1980,5,149.75,1003,22
1981,8,399.6,1003,17
1982,7,104.65,1004,18
1983,2,99.9,1004,17
1984,4,59.8,1005,18
1985,5,14.75,1006,16
1986,9,116.55,1006,13
1987,9,179.55,1007,6
1988,5,99.75,1008,6
1989,7,209.65,1009,22
1990,8,239.6,1009,22
1991,5,64.75,1009,19
1992,7,20.65,1010,16
1993,2,49.9,1010,26
1994,7,90.65,1011,13
1995,1,29.95,1011,22
1996,7,174.65,1011,21
1997,9,116.55,1012,13
1998,2,39.9,1013,6
1999,1,2.49,1014,15
2000,6,77.7,1014,2
2001,1,19.95,1015,6
2002,1,14.95,1015,18
2003,9,116.55,1015,19
2004,7,139.65,1016,6
2005,8,159.6,1016,24
2006,4,51.8,1016,13
2007,1,49.95,1017,17
2008,9,134.55,1017,1
2009,1,2.95,1017,16
2010,2,4.98,1018,15
2011,4,59.8,1019,1
2012,7,349.65,1019,17
2013,7,90.65,1020,19
2014,6,119.7,1020,6
2015,4,59.8,1021,18
2016,6,17.7,1022,16
2017,4,111.8,1022,27
2018,9,449.55,1023,17
2019,2,5.9,1024,16
2020,2,39.9,1024,6
2021,2,4.98,1024,15
2022,4,11.8,1025,16
2023,5,49.75,1025,12
2024,7,20.65,1026,16
2025,4,119.8,1026,22
2026,6,149.7,1026,21
2027,7,209.65,1027,22
2028,8,23.6,1027,16
2029,6,119.7,1027,6
2030,5,49.75,1028,12
2031,6,179.7,1028,22
2032,5,124.75,1028,21
2033,3,59.85,1029,6
2034,6,77.7,1030,2
2035,8,103.6,1030,2
2036,9,67.5,1030,11
2037,2,59.9,1031,22
2038,9,179.55,1032,6
2039,1,29.95,1032,22
2040,7,209.65,1033,22
2041,3,8.85,1033,16
2042,7,90.65,1034,19
2043,6,149.7,1035,26
2044,9,134.55,1035,18
2045,4,51.8,1035,2
2046,6,59.7,1036,4
2047,4,119.8,1036,22
2048,3,38.85,1036,2
2049,6,119.7,1037,6
2050,4,119.8,1037,22
2051,3,38.85,1037,2
2052,1,2.95,1038,16
2053,2,5.9,1038,16
2054,4,79.8,1039,6
2055,8,103.6,1039,2
2056,9,224.55,1039,26
2057,6,299.7,1040,17
2058,1,14.95,1041,18
2059,8,239.6,1041,22
2060,4,51.8,1042,19
2061,7,209.65,1042,22
2062,6,17.7,1043,16
2063,2,49.9,1044,21
2064,1,14.95,1044,18
2065,2,55.9,1044,27
2066,7,104.65,1045,3
2067,8,399.6,1045,17
2068,3,149.85,1046,17
2069,7,139.65,1046,6
2070,7,90.65,1046,19
2071,3,44.85,1047,1
2072,7,139.65,1048,6
2073,3,44.85,1048,1
2074,4,11.8,1049,16
2075,2,49.9,1049,21
2076,2,39.9,1050,24
2077,9,179.55,1051,6
2078,3,29.85,1051,12
2079,7,17.43,1051,15
2080,9,134.55,1052,1
2081,2,99.9,1052,17
2082,4,59.8,1053,3
2083,5,12.45,1054,15
2084,8,199.6,1055,21
2085,6,119.7,1055,6
2086,3,8.85,1056,16
2087,8,119.6,1056,1
2088,5,64.75,1057,2
2089,8,399.6,1057,17
2090,1,19.95,1058,6
2091,2,49.9,1058,26
2092,7,104.65,1058,1
2093,8,159.6,1059,6
2094,9,26.55,1059,16
2095,6,89.7,1060,1
2096,1,14.95,1060,1
2097,3,59.85,1061,24
2098,3,59.85,1062,24
2099,8,103.6,1062,13
2100,2,29.9,1063,1
2101,7,174.65,1064,26
2102,9,89.55,1065,4
2103,1,14.95,1065,1
2104,8,119.6,1065,1
2105,8,159.6,1066,6
2106,5,64.75,1067,2
2107,4,11.8,1067,16
2108,3,83.85,1068,27
2109,1,19.95,1068,6
2110,4,79.8,1069,24
2111,7,209.65,1069,22
2112,6,119.7,1069,6
2113,2,59.9,1070,22
2114,1,12.95,1071,13
2115,1,12.95,1072,13
2116,8,79.6,1072,12
2117,8,239.6,1072,22
2118,2,49.9,1073,26
2119,3,38.85,1073,13
2120,2,99.9,1074,17
2121,6,149.7,1075,21
2122,9,26.55,1075,16
2123,2,29.9,1076,1
2124,3,38.85,1076,13
2125,2,99.9,1076,17
2126,1,12.95,1077,2
2127,3,44.85,1077,3
2128,1,12.95,1078,19
2129,6,89.7,1078,18
2130,2,39.9,1079,6
2131,2,5.9,1079,16
2132,3,7.47,1079,15
2133,6,59.7,1080,12
2134,5,249.75,1080,17
2135,6,17.7,1081,16
2136,7,209.65,1081,22
2137,3,8.85,1082,16
2138,8,199.6,1082,21
2139,5,99.75,1083,6
2140,5,64.75,1083,2
2141,2,5.9,1083,16
2142,1,49.95,1084,17
2143,9,116.55,1085,13
2144,6,299.7,1085,17
2145,2,49.9,1085,21
2146,5,14.75,1086,16
2147,5,64.75,1086,19
2148,1,2.95,1086,16
2149,6,59.7,1087,4
2150,1,9.95,1088,4
2151,1,9.95,1088,4
2152,2,59.9,1088,22
2153,7,174.65,1089,26
2154,8,119.6,1090,18
2155,9,26.55,1090,16
2156,5,139.75,1090,27
2157,1,12.95,1091,13
2158,1,29.95,1092,22
2159,1,2.95,1092,16
2160,1,14.95,1092,1
2161,5,249.75,1093,17
2162,4,51.8,1093,19
2163,3,59.85,1093,6
2164,2,19.9,1094,4
2165,2,99.9,1094,17
2166,4,119.8,1094,22
2167,7,349.65,1095,17
2168,7,174.65,1096,26
2169,3,89.85,1097,22
2170,1,14.95,1098,3
2171,9,26.55,1098,16
2172,6,59.7,1098,12
2173,7,104.65,1099,1
2174,1,2.49,1100,15
2175,2,99.9,1100,17
2176,8,23.6,1101,16
2177,4,11.8,1102,16
2178,8,119.6,1102,1
2179,9,26.55,1102,16
2180,3,59.85,1103,6
2181,7,104.65,1103,3
2182,1,49.95,1104,17
2183,1,14.95,1104,18
2184,5,14.75,1105,16
2185,6,89.7,1106,18
2186,2,39.9,1107,6
2187,5,74.75,1108,1
2188,1,49.95,1109,17
2189,2,55.9,1109,27
2190,7,69.65,1110,4
2191,8,159.6,1110,6
2192,3,149.85,1110,17
2193,5,74.75,1111,3
2194,2,59.9,1111,22
2195,7,90.65,1111,19
2196,7,209.65,1112,22
2197,9,26.55,1113,16
2198,6,59.7,1113,4
2199,3,74.85,1114,26
2200,6,167.7,1115,27
2201,3,74.85,1115,21
2202,4,99.8,1115,26
2203,2,25.9,1116,19
2204,1,19.95,1116,6
2205,9,179.55,1116,6
2206,6,17.7,1117,16
